textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km�),Density (P/Km�)
9acded8f61," That`s great Bastos!  I`m happy for you. You gonna do the mabaho leg, to celebrate? haha",positive,night,31-45,Barbados,287375,430,668
62dfbedcd9, ya she prob does but i dont want to no about it,negative,morning,46-60,Belarus,9449323,202910,47
4d5244c2e1, dont you have a uk say now?,neutral,noon,60-70,Belgium,11589623,30280,383
5a63f36a1c, stellar! You 2 look great,positive,night,70-100,Belize,397628,22810,17
df9f97f886,I`m not impressed that it almost always rains on Bank Holidays !! Stil... It`s a free day - no college,negative,morning,0-20,Benin,12123200,112760,108
a5ab0d4fc5, HAHAHAHA...yeah you mess up that crossing and kneeling bit you will get called out...JOKING,negative,noon,21-30,Bhutan,771608,3.81E+04,20
6e1e864851,Cleaned out me Followers List and blocked the **** girls & **** Now I look like a spammer,negative,night,31-45,Bolivia,11673021,1083300,11
09b19e96f2, I had one of those in south Florida. Mowing around it could hurt,neutral,morning,46-60,Bosnia and Herzegovina,3280819,51000,64
44a1d81a8f, I would advise watching it in the cinema. I am sure the effects are worth it. Unless you have a monster TV at home,positive,noon,60-70,Botswana,2351627,566730,4
eda7c8ba8f,This is dumb. I keep losing followers!,negative,night,70-100,Brazil,212559417,8358140,25
7a2690b532,I havent ben on here n a while...  sorry but im bac now so hit me hup,negative,morning,0-20,Brunei,437479,5270,83
e5d1ff80f2,tried to `bing` today.. not operational in australia yet,neutral,noon,21-30,Bulgaria,6948445,108560,64
024c74397e,"Plan for this evening: dinner, shopping for dress shirts, watching Up, going to bed. Plan for Saturday: Funeral for a friend...",neutral,night,31-45,Burkina Faso,20903273,273600,76
51f143ac9d,Leaving for Atlanta in the morning to catch JoCo and Pa & St!!! I`m excited! Missed P&S at D*Con last year.  That made me a sad owl.,neutral,morning,46-60,Burundi,11890784,25680,463
2c01db3fd6, you didn`t include  in the 'Follow Friday',neutral,noon,60-70,C�te d'Ivoire,26378274,318000,83
88208b8c92,"im with andrew  it was a long, but fun day",positive,night,70-100,Cabo Verde,555987,4.03E+03,138
a5e81f3773,Afternoon from office  My cubicle has been moved but not the system yippie! Mine is one of te few surviving 'good' system..,positive,morning,0-20,Cambodia,16718965,176520,95
4755a3142b, 20 at least hugh  happy trails,positive,noon,21-30,Cameroon,26545863,472710,56
3b038ed040,now the pic wont load up on twitter,negative,night,31-45,Canada,37742154,9093510,4
7bb003fcac, Glad you are happy!,positive,morning,46-60,Central African Republic,4829767,622980,8
b179400d33, *fretful look* Okay. But I think it`s mumbling something. It`s a bit muffled under the hat but it sounds like 'I need Lactose'.,neutral,noon,60-70,Chad,16425864,1259200,13
b4b22e14e0,"what the hell am i doing awake this early,",negative,night,70-100,Chile,19116201,743532,26
00cdbbc17c,actually did progressive studying today..,neutral,morning,0-20,China,1439323776,9388211,153
34fd7dd015,Man tha mojitos from earlier got me feelin type funny. Hope I don`t get sick  http://myloc.me/20DD,negative,noon,21-30,Colombia,50882891,1109500,46
ec25248c32,Oops spent too much already lol 50 quid gone,negative,night,31-45,Comoros,869601,1861,467
ca34f342a7,ONLY 1 thing sucks about holidays: worrying about pets. Cats will be tgthr @ 'cat resort' but Jonesy won`t have much company @ dad-in-law,negative,morning,46-60,Congo (Congo-Brazzaville),5518087,3.42E+05,16
50f4d5fd7d,My paradise fly catchers abandoned their nest....  they are starting again... but it`s gonna b tough,negative,noon,60-70,Costa Rica,5094118,51060,100
d246b4cbb3,Thank you Google for your Adsense Payment.  If only the Aussie dollar wasn`t as strong,positive,night,70-100,Croatia,4105267,55960,73
be3ec17722,i fear the spaceship is not long for this earth. it just stranded me and edwin on the highway. there was smoke,negative,morning,0-20,Cuba,11326616,106440,106
af3bb4ac07," Sounds awesome, wish I could go but no way I could afford it   Have fun!",positive,noon,21-30,Cyprus,1207359,9240,131
cb08232b85, ahh naa i dont like rain  nm really friend is comin over then goin 2 my grans,neutral,night,31-45,Czechia (Czech Republic),10708981,77240,139
72d7a1dafb,"battery is low boooooooo in Palm Springs, CA http://loopt.us/2SljBw.t",negative,morning,46-60,Democratic Republic of the Congo,89561403,2267050,40
67beae3c7f," _kat I`ve begged my mum to lt me get them out the attic.. but she wont let me  Waaa... and yes, was spoilt! hehe!",negative,noon,60-70,Denmark,5792202,42430,137
efcc2af74a, thats great  (((hugs))),positive,night,70-100,Djibouti,988000,23180,43
8be6f1a0ea, thanks for FF wink,positive,morning,0-20,Dominica,71986,750,96
2012705b97,  And it`s only downhill from now until Labor Day!,negative,noon,21-30,Dominican Republic,10847910,4.83E+04,225
cb9aaf07ff, you should see the Morning Rush Forum`s shoutbox. Overheat bcoz of campaign! Flying skirts!!!,negative,night,31-45,Ecuador,17643054,248360,71
616868a4ea, u really dont right now! i am as sick as a newt in a freezer! its aweful  x,negative,morning,46-60,Egypt,102334404,995450,103
ba2c264c25, same as I... to bad I`m a programmer only in this company,negative,noon,60-70,El Salvador,6486205,20720,313
420ad91e31,great night hangin out with my family... mom and dad loved the extra company tonight!  can`t wait for FRC Pcola Tomorrow,positive,night,70-100,Equatorial Guinea,1402985,28050,50
7d59c522ee," noooo! Little piggies.  i`ll vote anyway, hmpf. We need to hang out soon pls. :hugs!:",neutral,morning,0-20,Eritrea,3546421,101000,35
7535337013,just got thru watchin  on bones now topping off with House reruns,neutral,noon,21-30,Estonia,1326535,42390,31
686bde1e35,"Very bored. All day, no one 2 talk 2. Missing my BF (and his kisses). Hols almost over,  don`t wanna go back 2 skool.",negative,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164,17200,67
dde1d6a57c, yup then we are a day older,neutral,morning,46-60,Ethiopia,114963588,1000000,115
18d67e129c,  i`d give anything to be there. too bad i`m in tennessee.,negative,noon,60-70,Fiji,896445,18270,49
2392d403d5,Smackdown is a lot more boring without Maria.,negative,night,70-100,Finland,5540720,3.04E+05,18
fd6ebd68f6,I would Join you shopping but i have work all weekend  six degrees of seperation is confsuing,negative,morning,0-20,France,65273511,547557,119
7e7fcbb19e," ha!The potential is there but so is the loss of fingers, think you can get the PO to do it? At a charge and not full proof",negative,noon,21-30,Gabon,2225734,257670,9
b19a282687,"Off to see the Tinyï¿½s, thinking thoughts about smiles I caught from the radio  and big daft grin all over my face....",positive,night,31-45,Gambia,2416668,10120,239
9d8da953cb,Dang it! I REALLY look like ****!! Sigh only had 35mins to shower and 10mins to get ready,negative,morning,46-60,Georgia,3989167,69490,57
b01bbad4dd,"Justin Timberlake totally rocked SNL tonight. Ooh, and Happy Mother`s Day, another Hallmark mkting tool.",positive,noon,60-70,Germany,83783942,348560,240
f60e5eccec,exams. thennn some sexy time.,neutral,night,70-100,Ghana,31072940,227540,137
9b341fc2a7,Heading to the airport,neutral,morning,0-20,Greece,10423054,128900,81
c97d5e6367,_WSt the wheater here in Austria should be bad for the whole weekend. Sorry!,negative,noon,21-30,Grenada,112523,340,331
ab8363c725, GAH! I got some of your songs off itunes  I`m so happy! They`re SO AWESOME!!! keep it up!,positive,night,31-45,Guatemala,17915568,107160,167
f0db19b48e,  it`s true!   have u downloaded the tweetdeck yet? it is literally amazing  ****,positive,morning,46-60,Guinea,13132795,2.46E+05,53
191168dbbd, I can`t make it. My manager switched my schedule so I`m closing,neutral,noon,60-70,Guinea-Bissau,1968001,28120,70
7dcf8bef3a,"_47 hey, watch out you don`t post too many adverts on your twitter feed. I wouldn`t normally follow, but your blog is interesting",positive,night,70-100,Guyana,786552,196850,4
32fa66c2aa, that`s a lot of mangoes.. haha  baka naglilihi ka ahh?? haha  joke lang carmen,neutral,morning,0-20,Haiti,11402528,27560,414
1317531567,HAPPY MOTHERS DAY TO ALL THE MOMMYS EXSPECIALLY MINE  LOVE YOU MOMMY,positive,noon,21-30,Holy See,801,0,2003
f99bd6c8f3, MILEEY HOW CAN I VOE IN THE MV MOVIE AWARDS ?,neutral,night,31-45,Honduras,9904607,111890,89
548de387bc,tafe was actually quite good. for once,positive,morning,46-60,Hungary,9660351,90530,107
f8f2d9d4d7,I want to see Drag Me to Hell. But I get the feeling none of my friends will go w/ me,negative,noon,60-70,Iceland,341243,100250,3
0565c06b55, Glad you are having a blast.,positive,night,70-100,India,1380004385,2973190,464
e97846b639,  **** was about to call,neutral,morning,0-20,Indonesia,273523615,1811570,151
c26e85ab0c,tired but have a lot to do.  Looking forward to tabletop gaming tomorrow as a break from my constant programming,neutral,noon,21-30,Iran,83992949,1.63E+06,52
3611a1df25,I don`t want to quit my job.,neutral,night,31-45,Iraq,40222493,434320,93
6e9719807d,Have spent half of the day troubleshooting something that wasn`t even within my control. Clusters doesn`t always mean high availability.,neutral,morning,46-60,Ireland,4937786,68890,72
1405a7529a,Can feel a headache growing.,negative,noon,60-70,Israel,8655535,21640,400
27eed86c41, hi I`m ok   still not feeling great,negative,night,70-100,Italy,60461826,294140,206
7284fda784," ooow those look painful, poor bb",negative,morning,0-20,Jamaica,2961167,10830,273
5be9c146a5,I think that mowing the lawn should not be allowed to be done by teenagers. It sucks! Well off to mow.,negative,noon,21-30,Japan,126476461,364555,347
4e88c60cbc, I can`t wait that long,neutral,night,31-45,Jordan,10203134,88780,115
59c17e62dc, Happy Mother`s Day! I hope you have an awesome day...and a good rest of the night,positive,morning,46-60,Kazakhstan,18776707,2699700,7
2f9e51681e," haha i have 2 ask, are you 2 as beautiful as ur voices? curse u super cool beautiful women who are likely unavailable! lol",neutral,noon,60-70,Kenya,53771296,569140,94
efeb708e5c, many tribes r becoming extinct  I blame Mc Donalds!!!,negative,night,70-100,Kiribati,119449,8.10E+02,147
84d7d5febe,I can`t go to sleep until tech support emails me back,neutral,morning,0-20,Kuwait,4270571,17820,240
a2bc5989f0, that was funny! LOVED IT! I almost fell for it. Haha,positive,noon,21-30,Kyrgyzstan,6524195,191800,34
2320ce957b,"Next movies for me : Terminator Salvation and Transformers 2, gonna be a meka spring this year",neutral,night,31-45,Laos,7275560,230800,32
c76937e20a,and i wish i gave you one last kiss,positive,morning,46-60,Latvia,1886198,62200,30
48a8711ee8, nice to meet ya!,positive,noon,60-70,Lebanon,6825445,10230,667
f68fbbc1db,**** you is all i have to say,negative,night,70-100,Lesotho,2142249,30360,71
23702ded88,time to get ready for work,neutral,morning,0-20,Liberia,5057681,96320,53
1745e1f22d, 'I SAAAAAAID!!' Haha. It kinda makes me sad though.  http://bit.ly/uJUA3,negative,noon,21-30,Libya,6871292,1759540,4
b0ab4c7c4f,what am i doing? what can i do?,neutral,night,31-45,Liechtenstein,38128,160,238
53d3e95d26,hateeee history of rock!,negative,morning,46-60,Lithuania,2722289,6.27E+04,43
81094a0fb7, Yes yes she is indeed nuts! ... Like me... though i am not rich  Tut x,negative,noon,60-70,Luxembourg,625978,2590,242
59de82ec28,Watching jackass the movie  http://twitpic.com/4wlgi,neutral,night,70-100,Madagascar,27691018,581795,48
242dfdf1ba,"Changing to work,.",neutral,morning,0-20,Malawi,19129952,94280,203
0df94eac3c,"I`m SO out of it this morning, that don`t know if coffee or energy drink will help me get going this morning",neutral,noon,21-30,Malaysia,32365999,328550,99
89f565c172,is playing with Windows 7 RC,neutral,night,31-45,Maldives,540544,300,1802
94a52bb4b1," yes, Mondays are hard!  Hope you have a great day too & have the opportunity to get out at some point into the sun",neutral,morning,46-60,Mali,20250833,1220190,17
a5a97f8c83,Its sunday morning and birds are chirping. Hoping for the best and praying that its the best.,positive,noon,60-70,Malta,441543,320,1380
4851607c50, do you want to do my laundry as well?,neutral,night,70-100,Marshall Islands,59190,180,329
31f07da370,iTunes upgrade reset playcount to zero  How will I know which one of 143 Hasta Siempre versions I liked best?,positive,morning,0-20,Mauritania,4649658,1030700,5
9440d2dc38,"_Deen   looks like a delicious recipe, will try that tonite",positive,noon,21-30,Mauritius,1271768,2.03E+03,626
30fb85c542, After I water the plants I am headed to the farm. Don`t have any popcorn for the goats   Katnip is looking good under saddle,positive,night,31-45,Mexico,128932753,1943950,66
fe530042f7, I shudder at the thought of what she was thinking she`d do with it if she`d managed to reclaim it...,neutral,morning,46-60,Micronesia,115023,700,164
a395a1de1a,cant send the dream story on twitter. sending on bebo mail  x,neutral,noon,60-70,Moldova,4033963,32850,123
2fecb1e347," sounds good, the one I was too was also fun",positive,night,70-100,Monaco,39242,1,26337
350b1a5c91,They raised the prices at work which means people are tipping less. Yay,negative,morning,0-20,Mongolia,3278290,1553560,2
d50fcdbe84,going back home tonight,neutral,noon,21-30,Montenegro,628066,13450,47
ea09fd8a70,is feeling her eyes burned-fried after 10 hours attached to the screen uploading new summer clothing for my store www.Chittypulga.com,negative,night,31-45,Morocco,36910560,446300,83
24220bd19c, hahah im way too lazy to check my phone  ooo michells! are you wtaching the recruits?,negative,morning,46-60,Mozambique,31255435,786380,40
93928b7533,"Rose Romance is released here on Thursday, gonna get me some BPs",neutral,noon,60-70,Myanmar (formerly Burma),54409800,653290,83
3a09172f7c," Oh dear, it will be late there.... good ol Michigan!  Well I look forward to chatting with you when our wakeful hours overlap.",positive,night,70-100,Namibia,2540905,8.23E+05,3
d7eff05eb3," Ooooh, I`m jealous  I might try and get some for the saturday but I have an exam on the monday that Im gonna fail",negative,morning,0-20,Nauru,10824,20,541
dcd736f12b,Goodnight all! No iPod still but found my old MP3 player...we`ll see how long it holds out for.  ****,positive,noon,21-30,Nepal,29136808,143350,203
7960915867,  13:00 is kickoff. The red cars hopefully,positive,night,31-45,Netherlands,17134872,33720,508
385d318976,"  so sorry, I just found the members preview has been sold out for awhile. It opens at Noon to the general public",negative,morning,46-60,New Zealand,4822233,263310,18
f433a31196,better go and put my clothes on guys.. even if P.J`s are warm and moveable,neutral,noon,60-70,Nicaragua,6624554,120340,55
d10ec0c556,I fell for Austin Taura Hanafiah even morreee! Shoott!!!  A guy shouldn`t look that yumm! Hahaha...,positive,night,70-100,Niger,24206644,1266700,19
24e37fce8c,happy mothers day to all you mums out there,negative,morning,0-20,Nigeria,206139589,910770,226
